CHROM,BIN_START,BIN_END,N_VARIANTS,PI,site,year,host_species
singlecopy_cds_1986,1,1000,4,0.000610018,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1986,1001,2000,6,0.00105724,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1989,1,1000,5,0.00060335,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1989,1001,2000,5,0.000968504,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1991,1,1000,11,0.00120992,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1991,1001,2000,6,0.000822206,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1992,1,1000,11,0.00110157,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1992,1001,2000,6,0.000357605,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1992,2001,3000,7,0.000771725,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1992,3001,4000,10,0.00123839,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1992,4001,5000,2,0.000129635,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1993,1,1000,7,0.0011426,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1993,1001,2000,1,1.63435e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1995,1,1000,11,0.00234714,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1995,1001,2000,15,0.00291604,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1995,2001,3000,21,0.00298031,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1995,3001,4000,14,0.00245782,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1999,1,1000,7,0.00128343,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_1999,1001,2000,3,0.000141735,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2001,1,1000,7,0.00104882,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2001,1001,2000,7,0.00119404,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2003,1,1000,1,1.54453e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2003,1001,2000,2,0.000221527,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2004,1,1000,11,0.000863913,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2004,1001,2000,5,0.000343204,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2014,1,1000,13,0.00150058,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2014,1001,2000,5,0.000624274,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2020,1,1000,18,0.00246167,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2020,1001,2000,10,0.00146471,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2020,2001,3000,4,0.000319848,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2021,1,1000,5,0.000370214,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2021,1001,2000,3,0.000219747,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2023,1,1000,11,0.000300031,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2023,1001,2000,5,0.000187208,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2026,1,1000,2,0.000159626,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2026,1001,2000,5,0.000172953,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2027,1,1000,10,0.00138026,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2027,1001,2000,11,0.00210827,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2028,1,1000,13,0.00117624,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2028,1001,2000,12,0.00106631,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2032,1,1000,10,0.00209372,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2032,1001,2000,18,0.00239863,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2032,2001,3000,4,0.000366475,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2033,1,1000,2,0.00014818,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2033,1001,2000,9,0.000892884,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2036,1,1000,4,0.000487532,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2036,1001,2000,5,0.000487624,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2042,1,1000,4,0.000345712,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2042,1001,2000,4,0.000681814,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2042,2001,3000,2,0.000247208,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2043,1,1000,6,0.000474843,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2043,1001,2000,7,0.000398233,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2046,1,1000,1,0.000133601,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2046,1001,2000,3,0.000112631,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2048,1,1000,13,0.00141356,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2048,1001,2000,12,0.00281926,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2050,1,1000,15,0.00236205,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2050,1001,2000,8,0.0014647,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2051,1,1000,7,0.00118389,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2051,1001,2000,4,0.000141164,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2051,2001,3000,1,4.90288e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2052,1,1000,7,0.000720902,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2052,1001,2000,7,0.00108043,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2053,1,1000,5,0.000272829,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2053,1001,2000,13,0.00091879,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2054,1,1000,3,0.000160984,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2054,1001,2000,9,0.000559094,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2058,1,1000,5,0.000561545,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2058,1001,2000,1,0.000307761,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2060,1,1000,7,0.000646276,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2060,1001,2000,1,1.45469e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2061,1,1000,7,0.000965008,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2061,1001,2000,4,0.000577284,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2062,1,1000,3,0.000298307,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2062,1001,2000,2,0.000151342,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2063,1,1000,6,0.000603768,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2063,1001,2000,5,0.000180144,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2064,1,1000,6,0.000415944,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2064,1001,2000,1,1.57447e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2064,2001,3000,4,0.000559518,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2067,1,1000,1,8.63765e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2067,1001,2000,6,0.00073011,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2068,1,1000,1,6.37436e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2068,1001,2000,5,0.000732854,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2068,2001,3000,5,0.000901255,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2068,3001,4000,2,0.000137741,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2069,1,1000,6,0.00101489,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2069,1001,2000,4,0.00062706,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2069,2001,3000,3,0.000614864,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2070,1,1000,4,0.000503373,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2070,1001,2000,6,0.000807829,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2071,1,1000,9,0.00195877,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2071,1001,2000,9,0.000721058,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2071,2001,3000,3,0.000217471,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2072,1,1000,7,0.00074066,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2072,1001,2000,10,0.00143669,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2076,1001,2000,8,0.00104019,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2076,2001,3000,3,0.000145397,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2078,1,1000,13,0.0016929,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2078,1001,2000,15,0.0018064,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2078,2001,3000,14,0.00147029,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2079,1,1000,15,0.00369704,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2079,1001,2000,4,0.000620215,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2081,1,1000,11,0.00114907,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2081,1001,2000,3,0.000237988,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2085,1001,2000,3,0.000349661,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2085,2001,3000,1,0.00013899,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2089,1,1000,3,0.000149054,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2089,1001,2000,3,0.000420269,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2090,1,1000,10,0.0015896,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2090,1001,2000,2,0.000442767,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2091,1,1000,6,0.000985058,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2091,1001,2000,4,0.000627532,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2091,2001,3000,4,0.000304659,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2092,1,1000,8,0.00175097,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2092,1001,2000,6,0.000760264,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2093,1,1000,7,0.000780905,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2093,1001,2000,5,0.000665703,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2096,1,1000,2,6.18477e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2096,1001,2000,4,0.000291648,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2101,1,1000,16,0.00281638,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2101,1001,2000,5,0.000953591,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2103,1,1000,7,0.00056438,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2103,1001,2000,1,0.000345495,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2104,1,1000,1,1.39478e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2104,1001,2000,2,0.000537015,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2104,2001,3000,2,0.000108728,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2105,1,1000,15,0.00133207,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2105,1001,2000,12,0.0019732,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2107,1,1000,3,0.000480186,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2107,1001,2000,5,0.000202154,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2111,1,1000,6,0.00122654,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2111,1001,2000,3,0.000637889,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2113,1,1000,12,0.00168498,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2113,1001,2000,20,0.00360469,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2113,2001,3000,4,0.000487756,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2115,1,1000,8,0.000800376,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2115,1001,2000,6,0.000549591,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2115,2001,3000,4,0.000479022,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2118,1,1000,5,0.00064289,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2118,1001,2000,10,0.00163183,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2119,1,1000,3,0.000131997,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2119,1001,2000,2,0.0001871,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2125,1,1000,17,0.00298945,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2125,1001,2000,15,0.00203675,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2125,2001,3000,8,0.00125318,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2126,1,1000,6,0.000888716,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2126,1001,2000,5,0.000891223,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2127,1,1000,2,0.000465809,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2131,1,1000,4,0.00016961,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2131,1001,2000,1,4.36394e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2132,1,1000,4,0.000741694,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2132,1001,2000,7,0.000442117,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2132,2001,3000,3,0.000386916,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2133,1,1000,9,0.000784245,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2133,1001,2000,9,0.000458674,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2139,1,1000,8,0.00103924,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2139,1001,2000,11,0.00149892,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2142,1,1000,4,0.000659736,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2145,1,1000,4,0.000300241,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2145,1001,2000,1,1.48464e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2146,1,1000,12,0.00121901,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2146,1001,2000,7,0.00134376,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2147,1,1000,5,0.00082803,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2147,1001,2000,6,0.000886975,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2150,1,1000,9,0.00134274,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2150,1001,2000,5,0.000919012,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2151,1,1000,2,0.000295896,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2151,1001,2000,4,0.000200093,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2152,1,1000,7,0.000741227,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2152,1001,2000,4,0.000430332,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2152,2001,3000,4,0.000384373,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2152,3001,4000,2,0.000325851,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2152,4001,5000,7,0.000543056,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2152,5001,6000,2,0.000421075,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2152,6001,7000,1,0.000360652,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2153,1,1000,15,0.00160135,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2153,1001,2000,4,0.000583806,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2155,1,1000,5,0.000664492,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2155,1001,2000,2,0.000232446,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2161,1,1000,22,0.00304861,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2164,1,1000,12,0.00102814,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2164,1001,2000,2,0.000451581,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2165,1,1000,9,0.000992942,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2165,1001,2000,9,0.00165202,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2165,2001,3000,2,0.000334774,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2168,1,1000,1,9.34329e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2168,1001,2000,2,0.000144036,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2169,1,1000,2,4.5148e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2169,1001,2000,3,0.000430502,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2174,1,1000,5,0.000925935,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2174,1001,2000,1,0.000136296,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2177,1,1000,8,0.0013113,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2177,1001,2000,7,0.000850039,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2185,1,1000,5,0.000294697,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2185,1001,2000,3,0.000811622,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2191,1,1000,15,0.00204179,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2191,1001,2000,13,0.00219205,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2192,1,1000,3,0.00062444,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2192,1001,2000,3,0.000483746,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2193,1,1000,1,9.97229e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2194,1,1000,2,0.000104242,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2194,1001,2000,2,0.000239397,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2195,1,1000,9,0.00128602,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2195,1001,2000,4,0.000172638,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2196,1,1000,1,2.99918e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2196,1001,2000,10,0.000643961,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2198,1,1000,3,0.000625506,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2198,1001,2000,3,8.02368e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2200,1,1000,33,0.00637479,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2200,1001,2000,2,0.00016643,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2204,1,1000,9,0.00161245,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2204,1001,2000,9,0.00149004,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2206,1,1000,2,0.000567894,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2207,1,1000,3,0.000178816,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2207,1001,2000,1,0.000130906,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2208,1,1000,8,0.000846078,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2208,1001,2000,5,0.000694808,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2211,1,1000,7,0.000499008,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2211,1001,2000,3,0.000833025,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2213,1,1000,12,0.00112789,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2213,1001,2000,6,0.000345985,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2214,1,1000,5,0.000933864,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2215,1,1000,20,0.002383,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2215,1001,2000,13,0.00144195,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2216,1,1000,6,0.00045499,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2216,1001,2000,9,0.00169034,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2217,1,1000,7,0.001141,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2217,1001,2000,9,0.000521935,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2218,1,1000,10,0.000567718,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2218,1001,2000,8,0.000482178,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2218,2001,3000,9,0.00146435,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2218,3001,4000,7,0.000329739,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2218,4001,5000,10,0.00043963,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2218,5001,6000,19,0.0024375,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2218,6001,7000,1,3.05907e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2219,1,1000,26,0.00925837,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2219,1001,2000,27,0.00874132,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2220,1,1000,8,0.000752798,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2220,1001,2000,4,0.000741798,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2221,1,1000,16,0.00282423,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2221,1001,2000,13,0.00194099,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2223,1,1000,19,0.00345565,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2223,1001,2000,5,0.000661017,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2226,1,1000,8,0.00071436,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2226,1001,2000,3,0.000150184,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2227,1,1000,29,0.00662994,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2230,1,1000,7,0.00168162,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2230,1001,2000,2,0.000328271,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2234,1,1000,11,0.00145963,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2235,1,1000,9,0.00100118,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2235,1001,2000,6,0.00105767,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2236,1,1000,2,0.000108041,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2236,1001,2000,2,0.000108409,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2237,1,1000,7,0.000472719,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2237,1001,2000,15,0.00177777,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2238,1,1000,12,0.00151196,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2238,1001,2000,7,0.00164087,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2240,1,1000,1,0.000159991,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2240,1001,2000,2,2.99995e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2242,1,1000,7,0.000511908,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2242,1001,2000,5,0.00093346,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2245,1,1000,1,0.00027295,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2245,1001,2000,6,0.000185456,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2246,1,1000,24,0.002004,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2246,1001,2000,4,0.000477569,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2248,1,1000,8,0.00118123,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2248,1001,2000,6,0.000566654,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2249,1,1000,11,0.00160084,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2249,1001,2000,4,0.000550207,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2251,1,1000,10,0.00142441,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2251,1001,2000,1,0.000114732,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2254,1,1000,2,4.5148e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2254,1001,2000,1,0.000242145,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2258,1,1000,4,0.000660333,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2258,1001,2000,2,0.000421118,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2261,1,1000,8,0.00120128,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2261,1001,2000,1,1.32046e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2265,1,1000,6,0.000734606,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2265,1001,2000,8,0.000299626,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2265,2001,3000,3,0.000347312,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2266,1,1000,3,0.000106666,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2271,1,1000,7,0.000767797,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2273,1,1000,5,0.000889077,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2274,1,1000,16,0.00185269,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2274,1001,2000,2,0.000366167,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2275,1,1000,6,0.000770331,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2275,1001,2000,2,0.000278782,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2278,1,1000,8,0.00134466,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2278,1001,2000,1,2.81948e-05,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2279,1,1000,3,0.000213366,Site6_HZ,2020,Rhinolophus affinis
singlecopy_cds_2279,1001,2000,8,0.000380591,Site6_HZ,2020,Rhinolophus affinis
