CHROM,BIN_START,BIN_END,N_VARIANTS,PI,site,year,host_species
lcl|NW_017739174.1_cds_XP_019603035.1_26353,1,1000,2,0.00113333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739174.1_cds_XP_019603035.1_26353,1001,2000,4,0.00180108,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739174.1_cds_XP_019603035.1_26353,2001,3000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739174.1_cds_XP_019603035.1_26353,3001,4000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739174.1_cds_XP_019603035.1_26353,4001,5000,2,0.000533654,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739174.1_cds_XP_019603035.1_26353,5001,6000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739174.1_cds_XP_019603035.1_26353,6001,7000,4,0.00120072,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603246.1_26393,1,1000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603355.1_26398,1,1000,4,0.0010018,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603171.1_26422,1,1000,1,0.000266827,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603166.1_26426,1,1000,1,0.0006,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603299.1_26526,1,1000,3,0.00113401,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603299.1_26526,1001,2000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603095.1_26546,1,1000,6,0.00166967,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603095.1_26546,1001,2000,5,0.00100301,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603223.1_26568,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603127.1_26590,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603127.1_26590,1001,2000,2,0.000933333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603117.1_26601,1,1000,3,0.0012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603201.1_26621,1,1000,2,0.000533654,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603206.1_26622,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603372.1_26631,1,1000,5,0.00140337,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603291.1_26642,1001,2000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603291.1_26642,3001,4000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739175.1_cds_XP_019603291.1_26642,4001,5000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739178.1_cds_XP_019603561.1_26767,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739178.1_cds_XP_019603561.1_26767,1001,2000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739180.1_cds_XP_019603690.1_26946,1,1000,4,0.00166767,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739180.1_cds_XP_019603696.1_26955,1,1000,3,0.001,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739180.1_cds_XP_019603696.1_26955,1001,2000,4,0.0016,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739180.1_cds_XP_019603696.1_26955,2001,3000,4,0.00133333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739180.1_cds_XP_019603696.1_26955,3001,4000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739182.1_cds_XP_019603763.1_27021,1,1000,2,0.000933333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739184.1_cds_XP_019603805.1_27043,1,1000,2,0.000867187,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739185.1_cds_XP_019603969.1_27139,1001,2000,1,0.0006,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739186.1_cds_XP_019604077.1_27270,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739186.1_cds_XP_019604075.1_27290,1001,2000,4,0.00173437,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739188.1_cds_XP_019604115.1_27327,1,1000,1,0.0006,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739191.1_cds_XP_019604240.1_27429,1001,2000,3,0.001,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739192.1_cds_XP_019604374.1_27487,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739192.1_cds_XP_019604274.1_27530,1001,2000,4,0.00106795,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739193.1_cds_XP_019604428.1_27592,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739193.1_cds_XP_019604439.1_27597,1,1000,4,0.00166767,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739193.1_cds_XP_019604382.1_27637,1,1000,10,0.00320577,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739193.1_cds_XP_019604382.1_27637,1001,2000,5,0.00100301,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739194.1_cds_XP_019604528.1_27664,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739194.1_cds_XP_019604505.1_27719,1,1000,8,0.00167426,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739202.1_cds_XP_019604696.1_27852,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739203.1_cds_XP_019604701.1_27859,1,1000,3,0.000601082,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739204.1_cds_XP_019604744.1_27891,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739208.1_cds_XP_019604903.1_28044,1001,2000,2,0.000533654,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739208.1_cds_XP_019604916.1_28083,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739208.1_cds_XP_019604902.1_28114,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739210.1_cds_XP_019605064.1_28188,1,1000,2,0.00106667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739211.1_cds_XP_019605074.1_28243,1,1000,3,0.00166667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739211.1_cds_XP_019605074.1_28243,1001,2000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739213.1_cds_XP_019605253.1_28353,1,1000,3,0.0012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739213.1_cds_XP_019605179.1_28383,1,1000,7,0.00266827,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739213.1_cds_XP_019605258.1_28385,1,1000,1,6.67289e-05,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739220.1_cds_XP_019605425.1_28487,1,1000,3,0.0014,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739221.1_cds_XP_019605517.1_28528,1,1000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739221.1_cds_XP_019605527.1_28547,1,1000,2,0.000533974,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739221.1_cds_XP_019605527.1_28547,1001,2000,2,0.000933333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739221.1_cds_XP_019605522.1_28554,1,1000,2,0.000933333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739221.1_cds_XP_019605522.1_28554,1001,2000,2,0.00060036,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739221.1_cds_XP_019605556.1_28555,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739221.1_cds_XP_019605439.1_28572,1,1000,2,0.000533654,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739224.1_cds_XP_019605585.1_28661,1,1000,4,0.000868752,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739224.1_cds_XP_019605585.1_28661,1001,2000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739224.1_cds_XP_019605583.1_28699,1,1000,1,0.000266827,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739224.1_cds_XP_019605583.1_28699,1001,2000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739226.1_cds_XP_019605747.1_28778,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739226.1_cds_XP_019605747.1_28778,1001,2000,3,0.000734656,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739226.1_cds_XP_019605747.1_28778,2001,3000,2,0.00106667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739226.1_cds_XP_019605719.1_28819,1,1000,1,0.0006,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739228.1_cds_XP_019605884.1_28909,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739228.1_cds_XP_019605831.1_28914,1,1000,1,0.000266827,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739228.1_cds_XP_019605844.1_28936,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739228.1_cds_XP_019605844.1_28936,1001,2000,2,0.000533654,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739228.1_cds_XP_019605895.1_28942,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739228.1_cds_XP_019605895.1_28942,1001,2000,2,0.000533654,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739228.1_cds_XP_019605895.1_28942,2001,3000,2,0.00080048,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739230.1_cds_XP_019605948.1_28988,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739235.1_cds_XP_019606056.1_29117,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739240.1_cds_XP_019606268.1_29240,1,1000,10,0.00486667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739240.1_cds_XP_019606285.1_29272,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739240.1_cds_XP_019606251.1_29289,1,1000,2,0.000533654,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739241.1_cds_XP_019606314.1_29307,1,1000,4,0.0016,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739244.1_cds_XP_019606496.1_29377,1,1000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739244.1_cds_XP_019606496.1_29377,1001,2000,2,0.000400481,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739244.1_cds_XP_019606410.1_29437,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739244.1_cds_XP_019606486.1_29463,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739244.1_cds_XP_019606500.1_29465,1,1000,1,0.000266827,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739244.1_cds_XP_019606375.1_29476,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739245.1_cds_XP_019606513.1_29551,1,1000,3,0.000734214,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739246.1_cds_XP_019606663.1_29594,1,1000,2,0.000733774,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739246.1_cds_XP_019606645.1_29624,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739246.1_cds_XP_019606632.1_29657,1001,2000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739246.1_cds_XP_019606698.1_29681,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739246.1_cds_XP_019606603.1_29685,1001,2000,5,0.00193333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739249.1_cds_XP_019606766.1_29707,1,1000,2,0.00080048,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739250.1_cds_XP_019606821.1_29764,1,1000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739250.1_cds_XP_019606817.1_29765,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739250.1_cds_XP_019606832.1_29782,3001,4000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019607030.1_29809,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019606928.1_29820,1,1000,2,0.000933333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019607003.1_29837,1,1000,6,0.00240288,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019607083.1_29852,1,1000,2,0.000733774,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019607058.1_29854,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019607058.1_29854,1001,2000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019607058.1_29854,3001,4000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019606873.1_29893,1,1000,6,0.00167068,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019606873.1_29893,1001,2000,2,0.000933333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019607059.1_29894,1,1000,1,0.0006,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019606891.1_29918,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019606964.1_29930,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019606957.1_29931,1,1000,4,0.00106795,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019606957.1_29931,1001,2000,4,0.00106923,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019606963.1_29932,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019607014.1_29936,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019607014.1_29936,1001,2000,2,0.000400481,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739251.1_cds_XP_019606888.1_29967,1,1000,1,0.000266827,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739252.1_cds_XP_019607107.1_30019,1,1000,2,0.00106667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739254.1_cds_XP_019607211.1_30081,1,1000,3,0.0010012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739254.1_cds_XP_019607194.1_30117,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739254.1_cds_XP_019607194.1_30117,1001,2000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739254.1_cds_XP_019607227.1_30118,1,1000,3,0.000800961,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739254.1_cds_XP_019607161.1_30122,1,1000,4,0.00140084,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739254.1_cds_XP_019607216.1_30125,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739254.1_cds_XP_019607216.1_30125,1001,2000,3,0.000933894,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739254.1_cds_XP_019607216.1_30125,2001,3000,2,0.0012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607364.1_30252,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607364.1_30252,2001,3000,3,0.00153333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607364.1_30252,3001,4000,3,0.0014,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607364.1_30252,4001,5000,2,0.000733774,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607364.1_30252,5001,6000,4,0.00180108,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607364.1_30252,6001,7000,3,0.00166667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607363.1_30257,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607444.1_30261,1,1000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607444.1_30261,1001,2000,2,0.000733774,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607435.1_30263,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607436.1_30300,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607403.1_30308,1,1000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607434.1_30309,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607434.1_30309,1001,2000,4,0.0018,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739261.1_cds_XP_019607434.1_30309,2001,3000,2,0.000933333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739268.1_cds_XP_019607714.1_30583,1,1000,14,0.00382063,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739270.1_cds_XP_019607761.1_30604,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739270.1_cds_XP_019607753.1_30626,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739270.1_cds_XP_019607753.1_30626,1001,2000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739270.1_cds_XP_019607886.1_30680,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739270.1_cds_XP_019607886.1_30680,1001,2000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739270.1_cds_XP_019607878.1_30693,1,1000,3,0.0014,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739270.1_cds_XP_019607878.1_30693,1001,2000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739275.1_cds_XP_019608079.1_30863,1,1000,3,0.000734214,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739275.1_cds_XP_019608008.1_30882,1,1000,3,0.0012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739276.1_cds_XP_019608118.1_30938,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739276.1_cds_XP_019608118.1_30938,1001,2000,2,0.000400481,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739277.1_cds_XP_019608119.1_30944,1,1000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739278.1_cds_XP_019608149.1_30947,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739278.1_cds_XP_019608139.1_30976,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739278.1_cds_XP_019608161.1_31014,1,1000,2,0.000933333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739278.1_cds_XP_019608161.1_31014,2001,3000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739278.1_cds_XP_019608161.1_31014,3001,4000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739278.1_cds_XP_019608173.1_31027,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608248.1_31062,1,1000,2,0.00106667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608248.1_31062,1001,2000,4,0.0016,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608350.1_31063,1,1000,1,0.0006,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608319.1_31082,1,1000,9,0.0024726,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608240.1_31084,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608338.1_31085,1,1000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608252.1_31089,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608252.1_31089,1001,2000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608343.1_31171,1,1000,1,0.000266827,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739279.1_cds_XP_019608343.1_31171,1001,2000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739282.1_cds_XP_019608434.1_31205,1,1000,4,0.00160096,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739282.1_cds_XP_019608434.1_31205,1001,2000,3,0.00106731,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739284.1_cds_XP_019608488.1_31258,1,1000,1,0.000266827,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739285.1_cds_XP_019608514.1_31309,1,1000,3,0.000734214,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739285.1_cds_XP_019608514.1_31309,1001,2000,4,0.00153333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739286.1_cds_XP_019608625.1_31374,1,1000,5,0.00160192,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739286.1_cds_XP_019608625.1_31374,1001,2000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739287.1_cds_XP_019608667.1_31424,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739287.1_cds_XP_019608667.1_31424,1001,2000,3,0.000867708,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739287.1_cds_XP_019608667.1_31424,2001,3000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739287.1_cds_XP_019608668.1_31426,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739290.1_cds_XP_019608752.1_31496,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739290.1_cds_XP_019608800.1_31524,3001,4000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739291.1_cds_XP_019608817.1_31552,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739291.1_cds_XP_019608806.1_31556,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739291.1_cds_XP_019608806.1_31556,1001,2000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739291.1_cds_XP_019608806.1_31556,2001,3000,3,0.0012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739291.1_cds_XP_019608850.1_31557,1,1000,4,0.00153333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739291.1_cds_XP_019608850.1_31557,1001,2000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739291.1_cds_XP_019608829.1_31565,1,1000,1,6.67289e-05,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739291.1_cds_XP_019608842.1_31582,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739291.1_cds_XP_019608842.1_31582,1001,2000,3,0.00113401,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739293.1_cds_XP_019609052.1_31695,1,1000,2,0.00080048,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739293.1_cds_XP_019609052.1_31695,1001,2000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739293.1_cds_XP_019609046.1_31720,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739293.1_cds_XP_019609046.1_31720,1001,2000,3,0.00106731,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739293.1_cds_XP_019608998.1_31742,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739293.1_cds_XP_019608998.1_31742,1001,2000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739293.1_cds_XP_019609033.1_31764,1,1000,2,0.000866667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739298.1_cds_XP_019609152.1_31862,1,1000,1,0.000533333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739298.1_cds_XP_019609132.1_31863,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739298.1_cds_XP_019609132.1_31863,1001,2000,1,0.00020012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739300.1_cds_XP_019609175.1_31929,1,1000,3,0.00106795,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739300.1_cds_XP_019609175.1_31929,1001,2000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739302.1_cds_XP_019609251.1_31958,1,1000,3,0.00126743,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739302.1_cds_XP_019609251.1_31958,1001,2000,7,0.00207164,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739303.1_cds_XP_019609268.1_31983,1,1000,2,0.000666667,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739303.1_cds_XP_019609268.1_31983,1001,2000,6,0.0022,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739304.1_cds_XP_019609269.1_31998,1,1000,3,0.0012,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739305.1_cds_XP_019609314.1_32016,1,1000,1,0.000333333,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739305.1_cds_XP_019609295.1_32024,1,1000,5,0.00166867,Site6_HZ,2021,Rhinolophus sinicus
lcl|NW_017739305.1_cds_XP_019609295.1_32024,1001,2000,1,0.0006,Site6_HZ,2021,Rhinolophus sinicus
